08:05:53.303 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4305
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6733029894858211
08:05:53.784 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8229519843626647
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.773592152385664
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.3280273733762717
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.7708161971127296
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: RenewableenergyinChina.txt
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3698
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4796688629775998
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8872152378274526
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.068267070934285
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.4032171276867669
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.0530131847972286
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: RenewableenergyintheEuropeanUnion.txt
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3335
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3638711892997013
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5124186103804649
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.935095980932271
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.9365948937477733
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.809316559588587
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: RenewableenergyintheUnitedStates.txt
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6171
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.785 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.2685604525242744
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.673079183314772
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.0863602887570916
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.126992496561505
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.4195959349020795
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: RenewableenergyinTuvalu.txt
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1418
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7523446316122869
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.255460803949185
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.7568328741311365
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.7503874752446984
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.481814411687333
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Renewableenergypolicy.txt
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7431
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.670502790910369
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5993729266323073
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.786 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.7483851005520648
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.011013503024907
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.8871628725334766
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Renewableheat.txt
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1850
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8901534333446618
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6965911790079389
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.779607170969176
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.051505844752183
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.7340763310978557
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Resourcedepletion.txt
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1007
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6212348688530133
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3569903055172072
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.222389720256773
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.8281540323635928
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.6083885798226003
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Seawater.txt
08:05:53.787 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2175
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9938290364998051
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1034045345543422
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.0595888601273336
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.621285227058913
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.981961195785565
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sewagegas.txt
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4433
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.7141352270361547
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1846633821976265
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.43219595702385
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.692343464168288
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.3864277534685123
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Solarenergy.txt
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5164
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.9473255836712615
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.7464394202623605
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.788 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.4227488262450536
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.2304439786042145
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.035732355118002
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Solarheating.txt
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5209
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.9616806671850506
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.7428214744336381
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.406158973803545
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.225585255785311
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.225585255785311
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Solarphotovoltaics.txt
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6072
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.236979268793939
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5199711912167986
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.969727843198597
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.9415761771232245
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.8071899749706235
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Solarpower.txt
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5479
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.047811168267785
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.7218294961660515
08:05:53.789 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.3099016392824265
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.1969184727185616
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.9043721867447105
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Steamturbine.txt
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6466
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.362666000003559
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.6542427942583866
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.9999872666694083
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.0986080442155715
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.0986080442155715
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Supergrid.txt
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2002
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.9386417154356828
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.134815155623318
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.203620195393197
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.6493545747803209
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.0380998912283808
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainability.txt
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 9205
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.2364120832095202
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0583008165495316
08:05:53.790 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.852768730228524
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.5795494142759057
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.559306908194056
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainabilityandenvironmentalmanagement.txt
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1866
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8952574630384535
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.694368103424861
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.76941340421988
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.0501946665772723
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 3.0523883594005765
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainableenergy.txt
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8860
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.126356442937137
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2348526305783645
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.662335451699671
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.7338364310844363
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.415337904070983
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainablefishery.txt
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2527
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.1061176897632221
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0445760038449385
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.791 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.78983450502567
08:05:53.792 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.5664958607269304
08:05:53.792 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.3033630659579476
08:05:53.792 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainableliving.txt
08:05:53.792 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6736
08:05:53.795 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.4487965010862935
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.6379036859110271
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.925065360886138
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.0733168260362589
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.5272672535270122
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Switchgrass.txt
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3502
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.796 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.417144499228652
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9101648663131452
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.173501081665599
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.4287552714833178
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.5969012846343744
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Thermalinertia.txt
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1841
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.887282416641904
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.165697290771417
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.797 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.345228193257169
