07:59:06.267 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5064828676148807
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainabletourism.txt
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4117
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6133306405837693
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.567696714028737
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.037824909700561
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7118830183034187
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7118830183034187
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainabletransport.txt
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3656
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.587 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4662707850313965
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2693757276554336
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.6500420358335337
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5008007638507225
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5008007638507225
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainabletransportation.txt
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3656
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4662707850313965
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2693757276554336
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.6500420358335337
07:59:06.588 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5008007638507225
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5008007638507225
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Sustainableurbaninfrastructure.txt
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 643
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5051181933192528
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8829607550979552
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.44763180045605
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8951209450271784
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8951209450271784
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Switchgrass.txt
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3502
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.589 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.417144499228652
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9101648663131452
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1831093475604553
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.16814601315105657
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.16814601315105657
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Syntheticfuel.txt
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4280
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.590 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.591 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.591 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.591 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6653279430892718
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8254143756321672
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.0729434848182844
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.07040579200820508
07:59:06.592 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.07040579200820508
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Technology.txt
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4617
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.7728315685147589
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1662328201235173
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.5159681525711695
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.41605427946071205
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.41605427946071205
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Temperature.txt
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7663
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.744511221470348
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.587526614257583
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.7637168330660854
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.2695581958666707
07:59:06.593 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.2695581958666707
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Temperaturegradient.txt
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 349
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.4113316476958308
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5588114980570056
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.026275153760375
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7061992079378279
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7061992079378279
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: TeslaModelS.txt
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 10579
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 9
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.6747206331638798
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.562164608835051
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0306338110231863
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.708347966501404
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.708347966501404
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: TheLebaneseCenterforEnergyConservation.txt
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2946
07:59:06.594 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2397794673693914
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5566847405143525
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.023510614255681
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7048339308133199
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7048339308133199
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Thermalenergy.txt
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1848
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.889515429632938
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1643196797960933
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.5134812908076092
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.4144124878621741
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.4144124878621741
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Thermalinertia.txt
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1841
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.595 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.887282416641904
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.165697290771417
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.5152720261815305
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.41559497807855417
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.41559497807855417
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Thermalinsulation.txt
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1085
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6461170136102476
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3364785017165832
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.7372679024620408
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5523137082172204
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5523137082172204
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: TheVenusProject.txt
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1804
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8754793479750108
07:59:06.596 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1730334446899562
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.524808180121777
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.4218686186212601
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.4218686186212601
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Thoriumbasednuclearpower.txt
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2994
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2550915564507663
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9755701464567259
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.268128667885502
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.23754232396280955
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.23754232396280955
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Tidalstreamgenerator.txt
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3303
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.353663129912118
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9347132017495403
07:59:06.597 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.2150193522165305
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.19476000441589733
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.19476000441589733
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: ToyotaPrius.txt
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6979
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 13
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.526313952060754
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.8420341162948095
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3944318905008655
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8731459962535189
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8731459962535189
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Tragedyofthecommons.txt
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3462
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4043844249941726
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9149951135643928
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1893881118651335
07:59:06.598 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.17343898317157513
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.17343898317157513
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: TransMediterraneanRenewableEnergyCooperation.txt
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5077
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.9195724222112693
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3415800060594303
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.7438992696989364
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5561235656185677
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5561235656185677
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Trigeneration.txt
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3684
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.4752028369955321
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8888160465549643
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1553583442531081
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.1444105506192957
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.1444105506192957
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Turkey.txt
07:59:06.599 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 11250
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.888770878447268
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.4500108625869467
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.5849622169959504
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.5362080201677761
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -0.5362080201677761
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: UNEP.txt
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1143
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 433
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 6
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6646191212502425
07:59:06.600 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.2998846597462514
