13:19:18.543 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.7141352270361547
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.1846633821976265
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.43219595702385
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.692343464168288
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.3864277534685123
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Biomass.txt
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2959
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.243926491495597
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9804242734055341
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.495670967968793
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.5031149266324004
13:19:18.953 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.070210528654318
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Biomasspower.txt
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5812
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.1540387862698243
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0592101389479418
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.856938368229077
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.5804082740158711
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.2003269532679965
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carboncapture.txt
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8144
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.8979511141399605
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5643990741749991
13:19:18.954 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.58801480230945
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.950891096216366
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.6552063653411175
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carboncaptureandstorage.txt
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8144
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.8979511141399605
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5643990741749991
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.58801480230945
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.950891096216366
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.6552063653411175
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carboncredit.txt
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3161
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.3083648663797167
13:19:18.955 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9530555728177978
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.37017359300486
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.4748027321182686
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.1635894676279515
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbondioxide.txt
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6627
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.956 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.4140252987973376
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.996822560396027
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.570864233524639
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.5197022972074834
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.1764995902416766
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbondioxiderecycling.txt
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8144
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.8979511141399605
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5643990741749991
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.58801480230945
13:19:18.957 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.950891096216366
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.6552063653411175
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonemissiontrading.txt
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2887
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2209583578735346
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.958 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5636259447309488
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.169903841805499
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.96989224333687
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.754238523574572
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonicacid.txt
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1052
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6355899523668024
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3450804077247238
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.167777667914209
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.819338589553346
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.819338589553346
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonneutral.txt
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3134
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.959 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2997518162714434
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9566249646741579
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.386540804402231
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.4785409448118676
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.16932882721584
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonneutrality.txt
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3134
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2997518162714434
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.9566249646741579
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 4.386540804402231
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.4785409448118676
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.16932882721584
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonoffset.txt
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4100
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.960 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6079076090341156
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6646721853315805
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.6332447265764625
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.032513013952633
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.9001009845701007
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbonpricing.txt
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4289
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6681989597920297
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8245262190535736
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 3.7808107019347337
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.3299384580470963
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.1912708555120095
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: CarbonRecyclingInternational.txt
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 477
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.961 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.45216388524616413
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.5149805213803857
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.946843455181208
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.9382873772955111
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.6159654962587613
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbontax.txt
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 11089
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 7
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.8374115796534896
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4210035197807256
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.515918100507136
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.8742481216778641
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.533157572008754
13:19:18.962 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Carbontaxes.txt
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 11089
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 7
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.8374115796534896
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4210035197807256
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 6.515918100507136
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.8742481216778641
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.533157572008754
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Cellulosicethanol.txt
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 6623
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.4127492913738897
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.6446415520650021
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.963 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.9559614026061856
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.0838239456956287
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9070386330589961
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Centralheating.txt
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2951
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.2413744766487012
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.556099334387223
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.135391065523484
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.9650670588905137
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.9650670588905137
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Cleancoaltechnology.txt
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1388
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
13:19:18.964 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7427745759364274
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.763397678939482
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 8.085943978778522
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.0901272430197735
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.970532183735675
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Cleanenergy.txt
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 8860
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 3.126356442937137
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2348526305783645
13:19:18.965 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 5.662335451699671
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 1.7338364310844363
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.415337904070983
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Cleantechnology.txt
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 822
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.562219525518547
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7172611308976422
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 7.874387874732325
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.063615451497828
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.982833467081157
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Climate.txt
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2665
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 178
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 5
13:19:18.966 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.150139945872175
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 4.5854341736694675
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7885771863423912
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 8.201402952499983
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 2.1043052314039707
13:19:18.967 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 3.0029131797047826
13:19:18.972 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Climatechange.txt
